timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1631175225396,179,Issue jdh001,200,OK,Thread Group 1-5,text,true,,750,515,14,14,http://10.240.4.179/api/issues/jdh001/,82,0,0
1631175225396,82,Issue jdh001-0,301,Moved Permanently,Thread Group 1-5,text,true,,271,257,14,14,http://10.240.4.179/api/issues/jdh001,82,0,0
1631175225478,97,Issue jdh001-1,200,OK,Thread Group 1-5,text,true,,479,258,14,14,http://10.240.4.179/api/issues/jdh001/,97,0,0
1631175225438,146,Issues list,200,OK,Thread Group 1-9,text,true,,910,549,14,14,http://10.240.4.179/api/issues/?ordering=-creation_date,111,0,3
1631175225438,111,Issues list-0,301,Moved Permanently,Thread Group 1-9,text,true,,288,274,14,14,http://10.240.4.179/api/issues?ordering=-creation_date,111,0,3
1631175225549,35,Issues list-1,200,OK,Thread Group 1-9,text,true,,622,275,14,14,http://10.240.4.179/api/issues/?ordering=-creation_date,35,0,0
1631175225485,106,Issues list,200,OK,Thread Group 1-11,text,true,,910,549,15,15,http://10.240.4.179/api/issues/?ordering=-creation_date,73,0,3
1631175225485,73,Issues list-0,301,Moved Permanently,Thread Group 1-11,text,true,,288,274,15,15,http://10.240.4.179/api/issues?ordering=-creation_date,73,0,3
1631175225558,33,Issues list-1,200,OK,Thread Group 1-11,text,true,,622,275,15,15,http://10.240.4.179/api/issues/?ordering=-creation_date,33,0,0
1631175225429,155,Articles's list jdh001,200,OK,Thread Group 1-3,text,true,,209265,264,14,14,http://10.240.4.179/api/articles/?pid=jdh001,109,0,0
1631175225512,86,Issues list,200,OK,Thread Group 1-12,text,true,,910,549,15,15,http://10.240.4.179/api/issues/?ordering=-creation_date,49,0,5
1631175225512,49,Issues list-0,301,Moved Permanently,Thread Group 1-12,text,true,,288,274,15,15,http://10.240.4.179/api/issues?ordering=-creation_date,49,0,5
1631175225561,37,Issues list-1,200,OK,Thread Group 1-12,text,true,,622,275,15,15,http://10.240.4.179/api/issues/?ordering=-creation_date,37,0,0
1631175225464,141,Issues list,200,OK,Thread Group 1-10,text,true,,910,549,15,15,http://10.240.4.179/api/issues/?ordering=-creation_date,97,0,2
1631175225464,97,Issues list-0,301,Moved Permanently,Thread Group 1-10,text,true,,288,274,15,15,http://10.240.4.179/api/issues?ordering=-creation_date,97,0,2
1631175225561,44,Issues list-1,200,OK,Thread Group 1-10,text,true,,622,275,15,15,http://10.240.4.179/api/issues/?ordering=-creation_date,44,0,0
1631175225437,170,Articles's list jdh001,200,OK,Thread Group 1-6,text,true,,209265,264,15,15,http://10.240.4.179/api/articles/?pid=jdh001,121,0,0
1631175225574,89,Random article,200,OK,Thread Group 1-1,text,true,,20524,531,18,18,http://10.240.4.179/api/articles/8pGzPyTDKBjR/,60,0,0
1631175225574,60,Random article-0,301,Moved Permanently,Thread Group 1-1,text,true,,279,265,18,18,http://10.240.4.179/api/articles/8pGzPyTDKBjR,60,0,0
1631175225634,29,Random article-1,200,OK,Thread Group 1-1,text,true,,20245,266,18,18,http://10.240.4.179/api/articles/8pGzPyTDKBjR/,26,0,0
1631175225569,98,Issue jdh001,200,OK,Thread Group 1-7,text,true,,750,515,18,18,http://10.240.4.179/api/issues/jdh001/,65,0,0
1631175225569,65,Issue jdh001-0,301,Moved Permanently,Thread Group 1-7,text,true,,271,257,18,18,http://10.240.4.179/api/issues/jdh001,65,0,0
1631175225634,33,Issue jdh001-1,200,OK,Thread Group 1-7,text,true,,479,258,18,18,http://10.240.4.179/api/issues/jdh001/,33,0,0
1631175225536,144,Issues list,200,OK,Thread Group 1-13,text,true,,910,549,18,18,http://10.240.4.179/api/issues/?ordering=-creation_date,41,0,4
1631175225536,41,Issues list-0,301,Moved Permanently,Thread Group 1-13,text,true,,288,274,18,18,http://10.240.4.179/api/issues?ordering=-creation_date,41,0,4
1631175225577,103,Issues list-1,200,OK,Thread Group 1-13,text,true,,622,275,18,18,http://10.240.4.179/api/issues/?ordering=-creation_date,103,0,0
1631175225558,120,Articles's list jdh001,200,OK,Thread Group 1-2,text,true,,209265,264,18,18,http://10.240.4.179/api/articles/?pid=jdh001,73,0,0
1631175225548,140,Issue jdh001,200,OK,Thread Group 1-8,text,true,,750,515,19,19,http://10.240.4.179/api/issues/jdh001/,29,0,0
1631175225548,29,Issue jdh001-0,301,Moved Permanently,Thread Group 1-8,text,true,,271,257,19,19,http://10.240.4.179/api/issues/jdh001,29,0,0
1631175225577,111,Issue jdh001-1,200,OK,Thread Group 1-8,text,true,,479,258,19,19,http://10.240.4.179/api/issues/jdh001/,111,0,0
1631175225563,138,Issues list,200,OK,Thread Group 1-14,text,true,,910,549,19,19,http://10.240.4.179/api/issues/?ordering=-creation_date,69,0,3
1631175225563,69,Issues list-0,301,Moved Permanently,Thread Group 1-14,text,true,,288,274,19,19,http://10.240.4.179/api/issues?ordering=-creation_date,69,0,3
1631175225632,69,Issues list-1,200,OK,Thread Group 1-14,text,true,,622,275,19,19,http://10.240.4.179/api/issues/?ordering=-creation_date,69,0,0
1631175225573,150,Random article,200,OK,Thread Group 1-4,text,true,,29182,531,20,20,http://10.240.4.179/api/articles/L2gBr3BzwH8Z/,61,0,0
1631175225573,61,Random article-0,301,Moved Permanently,Thread Group 1-4,text,true,,279,265,20,20,http://10.240.4.179/api/articles/L2gBr3BzwH8Z,61,0,0
1631175225634,89,Random article-1,200,OK,Thread Group 1-4,text,true,,28903,266,20,20,http://10.240.4.179/api/articles/L2gBr3BzwH8Z/,88,0,0
1631175225575,138,Articles's list jdh001,200,OK,Thread Group 1-5,text,true,,209265,264,20,20,http://10.240.4.179/api/articles/?pid=jdh001,94,0,0
1631175225636,110,Issues list,200,OK,Thread Group 1-17,text,true,,910,549,21,21,http://10.240.4.179/api/issues/?ordering=-creation_date,31,0,4
1631175225636,31,Issues list-0,301,Moved Permanently,Thread Group 1-17,text,true,,288,274,21,21,http://10.240.4.179/api/issues?ordering=-creation_date,31,0,4
1631175225667,79,Issues list-1,200,OK,Thread Group 1-17,text,true,,622,275,21,21,http://10.240.4.179/api/issues/?ordering=-creation_date,79,0,0
1631175225592,156,Random article,200,OK,Thread Group 1-3,text,true,,41883,531,21,21,http://10.240.4.179/api/articles/JJszM3GwAYDs/,46,0,0
1631175225592,46,Random article-0,301,Moved Permanently,Thread Group 1-3,text,true,,279,265,21,21,http://10.240.4.179/api/articles/JJszM3GwAYDs,46,0,0
1631175225638,110,Random article-1,200,OK,Thread Group 1-3,text,true,,41604,266,21,21,http://10.240.4.179/api/articles/JJszM3GwAYDs/,104,0,0
1631175225586,169,Issues list,200,OK,Thread Group 1-15,text,true,,910,549,21,21,http://10.240.4.179/api/issues/?ordering=-creation_date,102,0,2
1631175225586,102,Issues list-0,301,Moved Permanently,Thread Group 1-15,text,true,,288,274,21,21,http://10.240.4.179/api/issues?ordering=-creation_date,102,0,2
