timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1631174196898,67,Issues list,200,OK,Thread Group 1-2,text,true,,910,549,6,6,http://10.240.4.179/api/issues/?ordering=-creation_date,49,0,34
1631174196898,52,Issues list-0,301,Moved Permanently,Thread Group 1-2,text,true,,288,274,6,6,http://10.240.4.179/api/issues?ordering=-creation_date,49,0,34
1631174196951,14,Issues list-1,200,OK,Thread Group 1-2,text,true,,622,275,6,6,http://10.240.4.179/api/issues/?ordering=-creation_date,14,0,0
1631174196921,45,Issues list,200,OK,Thread Group 1-5,text,true,,910,549,6,6,http://10.240.4.179/api/issues/?ordering=-creation_date,26,0,12
1631174196921,29,Issues list-0,301,Moved Permanently,Thread Group 1-5,text,true,,288,274,6,6,http://10.240.4.179/api/issues?ordering=-creation_date,26,0,12
1631174196951,15,Issues list-1,200,OK,Thread Group 1-5,text,true,,622,275,6,6,http://10.240.4.179/api/issues/?ordering=-creation_date,15,0,0
1631174196898,76,Issues list,200,OK,Thread Group 1-1,text,true,,910,549,7,7,http://10.240.4.179/api/issues/?ordering=-creation_date,49,0,34
1631174196898,52,Issues list-0,301,Moved Permanently,Thread Group 1-1,text,true,,288,274,7,7,http://10.240.4.179/api/issues?ordering=-creation_date,49,0,34
1631174196951,23,Issues list-1,200,OK,Thread Group 1-1,text,true,,622,275,7,7,http://10.240.4.179/api/issues/?ordering=-creation_date,23,0,0
1631174196898,86,Issues list,200,OK,Thread Group 1-4,text,true,,910,549,7,7,http://10.240.4.179/api/issues/?ordering=-creation_date,49,0,35
1631174196898,52,Issues list-0,301,Moved Permanently,Thread Group 1-4,text,true,,288,274,7,7,http://10.240.4.179/api/issues?ordering=-creation_date,49,0,35
1631174196951,33,Issues list-1,200,OK,Thread Group 1-4,text,true,,622,275,7,7,http://10.240.4.179/api/issues/?ordering=-creation_date,33,0,0
1631174196967,19,Issue jdh001,200,OK,Thread Group 1-2,text,true,,750,515,7,7,http://10.240.4.179/api/issues/jdh001/,4,0,0
1631174196967,4,Issue jdh001-0,301,Moved Permanently,Thread Group 1-2,text,true,,271,257,7,7,http://10.240.4.179/api/issues/jdh001,4,0,0
