timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1631772931536,2,Issue jdh001-0,301,Moved Permanently,Thread Group 1-5,text,true,,271,257,5,5,http://10.240.4.179/api/issues/jdh001,2,0,0
1631772931539,9,Issue jdh001-1,200,OK,Thread Group 1-5,text,true,,479,258,5,5,http://10.240.4.179/api/issues/jdh001/,8,0,0
1631772931541,24,Random article,200,OK,Thread Group 1-4,text,true,,37019,531,5,5,http://10.240.4.179/api/articles/33pRxE2dtUHP/,2,0,0
1631772931541,2,Random article-0,301,Moved Permanently,Thread Group 1-4,text,true,,279,265,5,5,http://10.240.4.179/api/articles/33pRxE2dtUHP,2,0,0
1631772931544,21,Random article-1,200,OK,Thread Group 1-4,text,true,,36740,266,5,5,http://10.240.4.179/api/articles/33pRxE2dtUHP/,21,0,0
1631772931548,73,Articles's list jdh001,200,OK,Thread Group 1-5,text,true,,224349,264,6,6,http://10.240.4.179/api/articles/?pid=jdh001,68,0,0
1631772931615,14,Issues list,200,OK,Thread Group 1-6,text,true,,910,549,6,6,http://10.240.4.179/api/issues/?ordering=-creation_date,4,0,2
1631772931615,4,Issues list-0,301,Moved Permanently,Thread Group 1-6,text,true,,288,274,6,6,http://10.240.4.179/api/issues?ordering=-creation_date,4,0,2
1631772931619,10,Issues list-1,200,OK,Thread Group 1-6,text,true,,622,275,6,6,http://10.240.4.179/api/issues/?ordering=-creation_date,10,0,0
1631772931629,12,Issue jdh001,200,OK,Thread Group 1-6,text,true,,750,515,6,6,http://10.240.4.179/api/issues/jdh001/,3,0,0
1631772931629,3,Issue jdh001-0,301,Moved Permanently,Thread Group 1-6,text,true,,271,257,6,6,http://10.240.4.179/api/issues/jdh001,3,0,0
1631772931633,8,Issue jdh001-1,200,OK,Thread Group 1-6,text,true,,479,258,6,6,http://10.240.4.179/api/issues/jdh001/,8,0,0
1631772931626,20,Random article,200,OK,Thread Group 1-5,text,true,,4331,531,6,6,http://10.240.4.179/api/articles/MyifnvNPDgUx/,3,0,0
1631772931626,3,Random article-0,301,Moved Permanently,Thread Group 1-5,text,true,,279,265,6,6,http://10.240.4.179/api/articles/MyifnvNPDgUx,3,0,0
1631772931629,17,Random article-1,200,OK,Thread Group 1-5,text,true,,4052,266,6,6,http://10.240.4.179/api/articles/MyifnvNPDgUx/,17,0,0
1631772931451,218,Raw github,200,OK,Thread Group 1-3,text,true,,153632,356,6,6,http://10.240.4.179/proxy-githubusercontent/jdh-observer/jdh001-MyifnvNPDgUx/main/taking-the-measure-of-social-democracy-anonymous.ipynb,209,0,0
1631772931642,72,Articles's list jdh001,200,OK,Thread Group 1-6,text,true,,224349,264,6,6,http://10.240.4.179/api/articles/?pid=jdh001,66,0,0
1631772931713,14,Issues list,200,OK,Thread Group 1-7,text,true,,910,549,6,6,http://10.240.4.179/api/issues/?ordering=-creation_date,4,0,2
1631772931713,4,Issues list-0,301,Moved Permanently,Thread Group 1-7,text,true,,288,274,6,6,http://10.240.4.179/api/issues?ordering=-creation_date,4,0,2
1631772931717,10,Issues list-1,200,OK,Thread Group 1-7,text,true,,622,275,6,6,http://10.240.4.179/api/issues/?ordering=-creation_date,10,0,0
1631772931727,12,Issue jdh001,200,OK,Thread Group 1-7,text,true,,750,515,6,6,http://10.240.4.179/api/issues/jdh001/,3,0,0
1631772931727,3,Issue jdh001-0,301,Moved Permanently,Thread Group 1-7,text,true,,271,257,6,6,http://10.240.4.179/api/issues/jdh001,3,0,0
1631772931730,9,Issue jdh001-1,200,OK,Thread Group 1-7,text,true,,479,258,6,6,http://10.240.4.179/api/issues/jdh001/,9,0,0
1631772931717,34,Random article,200,OK,Thread Group 1-6,text,true,,4331,531,6,6,http://10.240.4.179/api/articles/MyifnvNPDgUx/,11,0,0
1631772931717,11,Random article-0,301,Moved Permanently,Thread Group 1-6,text,true,,279,265,6,6,http://10.240.4.179/api/articles/MyifnvNPDgUx,11,0,0
1631772931728,23,Random article-1,200,OK,Thread Group 1-6,text,true,,4052,266,6,6,http://10.240.4.179/api/articles/MyifnvNPDgUx/,23,0,0
1631772931751,5,Raw github,200,OK,Thread Group 1-6,text,true,,153631,356,6,6,http://10.240.4.179/proxy-githubusercontent/jdh-observer/jdh001-MyifnvNPDgUx/main/taking-the-measure-of-social-democracy-anonymous.ipynb,2,0,0
1631772931739,78,Articles's list jdh001,200,OK,Thread Group 1-7,text,true,,224349,264,6,6,http://10.240.4.179/api/articles/?pid=jdh001,70,0,0
1631772931817,19,Issues list,200,OK,Thread Group 1-8,text,true,,910,549,6,6,http://10.240.4.179/api/issues/?ordering=-creation_date,5,0,3
1631772931817,5,Issues list-0,301,Moved Permanently,Thread Group 1-8,text,true,,288,274,6,6,http://10.240.4.179/api/issues?ordering=-creation_date,5,0,3
1631772931823,13,Issues list-1,200,OK,Thread Group 1-8,text,true,,622,275,6,6,http://10.240.4.179/api/issues/?ordering=-creation_date,13,0,0
1631772931406,438,Raw github,200,OK,Thread Group 1-1,text,true,,3270290,325,6,6,http://10.240.4.179/proxy-githubusercontent/jdh-observer/jdh001-9HcfToh7EYm8/main/dialectsofdiscord.ipynb,381,0,0
1631772931837,11,Issue jdh001,200,OK,Thread Group 1-8,text,true,,750,515,5,5,http://10.240.4.179/api/issues/jdh001/,2,0,0
1631772931837,2,Issue jdh001-0,301,Moved Permanently,Thread Group 1-8,text,true,,271,257,5,5,http://10.240.4.179/api/issues/jdh001,2,0,0
1631772931840,8,Issue jdh001-1,200,OK,Thread Group 1-8,text,true,,479,258,5,5,http://10.240.4.179/api/issues/jdh001/,8,0,0
1631772931824,32,Random article,200,OK,Thread Group 1-7,text,true,,37019,531,5,5,http://10.240.4.179/api/articles/33pRxE2dtUHP/,5,0,0
1631772931824,5,Random article-0,301,Moved Permanently,Thread Group 1-7,text,true,,279,265,5,5,http://10.240.4.179/api/articles/33pRxE2dtUHP,5,0,0
1631772931829,27,Random article-1,200,OK,Thread Group 1-7,text,true,,36740,266,5,5,http://10.240.4.179/api/articles/33pRxE2dtUHP/,26,0,0
1631772931849,76,Articles's list jdh001,200,OK,Thread Group 1-8,text,true,,224349,264,6,6,http://10.240.4.179/api/articles/?pid=jdh001,69,0,0
1631772931916,15,Issues list,200,OK,Thread Group 1-9,text,true,,910,549,6,6,http://10.240.4.179/api/issues/?ordering=-creation_date,4,0,1
1631772931916,4,Issues list-0,301,Moved Permanently,Thread Group 1-9,text,true,,288,274,6,6,http://10.240.4.179/api/issues?ordering=-creation_date,4,0,1
1631772931921,10,Issues list-1,200,OK,Thread Group 1-9,text,true,,622,275,6,6,http://10.240.4.179/api/issues/?ordering=-creation_date,10,0,0
1631772931932,13,Issue jdh001,200,OK,Thread Group 1-9,text,true,,750,515,6,6,http://10.240.4.179/api/issues/jdh001/,2,0,0
1631772931932,2,Issue jdh001-0,301,Moved Permanently,Thread Group 1-9,text,true,,271,257,6,6,http://10.240.4.179/api/issues/jdh001,2,0,0
1631772931935,10,Issue jdh001-1,200,OK,Thread Group 1-9,text,true,,479,258,6,6,http://10.240.4.179/api/issues/jdh001/,10,0,0
