timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1631775818624,15,Issues list,200,OK,Thread Group 1-1,text,true,,910,549,1,1,http://10.240.4.179/api/issues/?ordering=-creation_date,5,0,2
1631775818624,5,Issues list-0,301,Moved Permanently,Thread Group 1-1,text,true,,288,274,1,1,http://10.240.4.179/api/issues?ordering=-creation_date,5,0,2
1631775818629,10,Issues list-1,200,OK,Thread Group 1-1,text,true,,622,275,1,1,http://10.240.4.179/api/issues/?ordering=-creation_date,10,0,0
1631775818640,11,Issue jdh001,200,OK,Thread Group 1-1,text,true,,750,515,1,1,http://10.240.4.179/api/issues/jdh001/,2,0,0
1631775818640,2,Issue jdh001-0,301,Moved Permanently,Thread Group 1-1,text,true,,271,257,1,1,http://10.240.4.179/api/issues/jdh001,2,0,0
1631775818642,9,Issue jdh001-1,200,OK,Thread Group 1-1,text,true,,479,258,1,1,http://10.240.4.179/api/issues/jdh001/,9,0,0
1631775818679,14,Issues list,200,OK,Thread Group 1-3,text,true,,910,549,3,3,http://10.240.4.179/api/issues/?ordering=-creation_date,4,0,1
1631775818679,4,Issues list-0,301,Moved Permanently,Thread Group 1-3,text,true,,288,274,3,3,http://10.240.4.179/api/issues?ordering=-creation_date,4,0,1
1631775818683,10,Issues list-1,200,OK,Thread Group 1-3,text,true,,622,275,3,3,http://10.240.4.179/api/issues/?ordering=-creation_date,10,0,0
1631775818693,11,Issue jdh001,200,OK,Thread Group 1-3,text,true,,750,515,4,4,http://10.240.4.179/api/issues/jdh001/,2,0,0
1631775818693,2,Issue jdh001-0,301,Moved Permanently,Thread Group 1-3,text,true,,271,257,4,4,http://10.240.4.179/api/issues/jdh001,2,0,0
1631775818695,9,Issue jdh001-1,200,OK,Thread Group 1-3,text,true,,479,258,4,4,http://10.240.4.179/api/issues/jdh001/,9,0,0
1631775818651,81,Articles's list jdh001,200,OK,Thread Group 1-1,text,true,,224350,264,5,5,http://10.240.4.179/api/articles/?pid=jdh001,76,0,0
1631775818654,82,Issues list,200,OK,Thread Group 1-2,text,true,,910,549,5,5,http://10.240.4.179/api/issues/?ordering=-creation_date,4,0,1
1631775818654,4,Issues list-0,301,Moved Permanently,Thread Group 1-2,text,true,,288,274,5,5,http://10.240.4.179/api/issues?ordering=-creation_date,4,0,1
1631775818659,77,Issues list-1,200,OK,Thread Group 1-2,text,true,,622,275,5,5,http://10.240.4.179/api/issues/?ordering=-creation_date,77,0,0
1631775818754,13,Issues list,200,OK,Thread Group 1-6,text,true,,910,549,6,6,http://10.240.4.179/api/issues/?ordering=-creation_date,4,0,1
1631775818754,4,Issues list-0,301,Moved Permanently,Thread Group 1-6,text,true,,288,274,6,6,http://10.240.4.179/api/issues?ordering=-creation_date,4,0,1
1631775818758,9,Issues list-1,200,OK,Thread Group 1-6,text,true,,622,275,6,6,http://10.240.4.179/api/issues/?ordering=-creation_date,9,0,0
1631775818768,12,Issue jdh001,200,OK,Thread Group 1-6,text,true,,750,515,7,7,http://10.240.4.179/api/issues/jdh001/,2,0,0
1631775818768,2,Issue jdh001-0,301,Moved Permanently,Thread Group 1-6,text,true,,271,257,7,7,http://10.240.4.179/api/issues/jdh001,2,0,0
1631775818770,10,Issue jdh001-1,200,OK,Thread Group 1-6,text,true,,479,258,7,7,http://10.240.4.179/api/issues/jdh001/,10,0,0
1631775818704,83,Articles's list jdh001,200,OK,Thread Group 1-3,text,true,,224350,264,7,7,http://10.240.4.179/api/articles/?pid=jdh001,77,0,0
1631775818704,89,Issues list,200,OK,Thread Group 1-4,text,true,,910,549,7,7,http://10.240.4.179/api/issues/?ordering=-creation_date,34,0,1
1631775818704,34,Issues list-0,301,Moved Permanently,Thread Group 1-4,text,true,,288,274,7,7,http://10.240.4.179/api/issues?ordering=-creation_date,34,0,1
1631775818776,17,Issues list,200,OK,Thread Group 1-7,text,true,,910,549,7,7,http://10.240.4.179/api/issues/?ordering=-creation_date,4,0,1
1631775818738,55,Issues list-1,200,OK,Thread Group 1-4,text,true,,622,275,7,7,http://10.240.4.179/api/issues/?ordering=-creation_date,55,0,0
1631775818776,4,Issues list-0,301,Moved Permanently,Thread Group 1-7,text,true,,288,274,7,7,http://10.240.4.179/api/issues?ordering=-creation_date,4,0,1
1631775818780,13,Issues list-1,200,OK,Thread Group 1-7,text,true,,622,275,7,7,http://10.240.4.179/api/issues/?ordering=-creation_date,13,0,0
1631775818729,75,Issues list,200,OK,Thread Group 1-5,text,true,,910,549,8,8,http://10.240.4.179/api/issues/?ordering=-creation_date,56,0,1
1631775818729,56,Issues list-0,301,Moved Permanently,Thread Group 1-5,text,true,,288,274,8,8,http://10.240.4.179/api/issues?ordering=-creation_date,56,0,1
1631775818785,19,Issues list-1,200,OK,Thread Group 1-5,text,true,,622,275,8,8,http://10.240.4.179/api/issues/?ordering=-creation_date,19,0,0
1631775818735,87,Random article,200,OK,Thread Group 1-1,text,true,,35081,531,8,8,http://10.240.4.179/api/articles/WBqfZzfi7nHK/,51,0,0
1631775818735,51,Random article-0,301,Moved Permanently,Thread Group 1-1,text,true,,279,265,8,8,http://10.240.4.179/api/articles/WBqfZzfi7nHK,51,0,0
1631775818786,36,Random article-1,200,OK,Thread Group 1-1,text,true,,34802,266,8,8,http://10.240.4.179/api/articles/WBqfZzfi7nHK/,35,0,0
1631775818736,96,Issue jdh001,200,OK,Thread Group 1-2,text,true,,750,515,9,9,http://10.240.4.179/api/issues/jdh001/,50,0,0
1631775818736,50,Issue jdh001-0,301,Moved Permanently,Thread Group 1-2,text,true,,271,257,9,9,http://10.240.4.179/api/issues/jdh001,50,0,0
1631775818786,46,Issue jdh001-1,200,OK,Thread Group 1-2,text,true,,479,258,9,9,http://10.240.4.179/api/issues/jdh001/,46,0,0
1631775818793,50,Issue jdh001,200,OK,Thread Group 1-4,text,true,,750,515,9,9,http://10.240.4.179/api/issues/jdh001/,40,0,0
1631775818793,40,Issue jdh001-0,301,Moved Permanently,Thread Group 1-4,text,true,,271,257,9,9,http://10.240.4.179/api/issues/jdh001,40,0,0
1631775818833,10,Issue jdh001-1,200,OK,Thread Group 1-4,text,true,,479,258,9,9,http://10.240.4.179/api/issues/jdh001/,10,0,0
1631775818780,88,Articles's list jdh001,200,OK,Thread Group 1-6,text,true,,224350,264,10,10,http://10.240.4.179/api/articles/?pid=jdh001,83,0,0
1631775818793,86,Issue jdh001,200,OK,Thread Group 1-7,text,true,,750,515,11,11,http://10.240.4.179/api/issues/jdh001/,71,0,0
1631775818793,71,Issue jdh001-0,301,Moved Permanently,Thread Group 1-7,text,true,,271,257,11,11,http://10.240.4.179/api/issues/jdh001,71,0,0
1631775818865,14,Issue jdh001-1,200,OK,Thread Group 1-7,text,true,,479,258,11,11,http://10.240.4.179/api/issues/jdh001/,14,0,0
1631775818830,58,Issues list,200,OK,Thread Group 1-9,text,true,,910,549,11,11,http://10.240.4.179/api/issues/?ordering=-creation_date,35,0,1
1631775818830,35,Issues list-0,301,Moved Permanently,Thread Group 1-9,text,true,,288,274,11,11,http://10.240.4.179/api/issues?ordering=-creation_date,35,0,1
1631775818865,23,Issues list-1,200,OK,Thread Group 1-9,text,true,,622,275,11,11,http://10.240.4.179/api/issues/?ordering=-creation_date,23,0,0
1631775818789,99,Random article,200,OK,Thread Group 1-3,text,true,,4331,531,11,11,http://10.240.4.179/api/articles/MyifnvNPDgUx/,43,0,0
1631775818789,43,Random article-0,301,Moved Permanently,Thread Group 1-3,text,true,,279,265,11,11,http://10.240.4.179/api/articles/MyifnvNPDgUx,43,0,0
1631775818832,56,Random article-1,200,OK,Thread Group 1-3,text,true,,4052,266,11,11,http://10.240.4.179/api/articles/MyifnvNPDgUx/,56,0,0
1631775818879,22,Issues list,200,OK,Thread Group 1-11,text,true,,910,549,11,11,http://10.240.4.179/api/issues/?ordering=-creation_date,9,0,1
1631775818879,9,Issues list-0,301,Moved Permanently,Thread Group 1-11,text,true,,288,274,11,11,http://10.240.4.179/api/issues?ordering=-creation_date,9,0,1
1631775818888,13,Issues list-1,200,OK,Thread Group 1-11,text,true,,622,275,11,11,http://10.240.4.179/api/issues/?ordering=-creation_date,13,0,0
1631775818870,51,Random article,200,OK,Thread Group 1-6,text,true,,41871,531,12,12,http://10.240.4.179/api/articles/JJszM3GwAYDs/,18,0,0
1631775818870,18,Random article-0,301,Moved Permanently,Thread Group 1-6,text,true,,279,265,12,12,http://10.240.4.179/api/articles/JJszM3GwAYDs,18,0,0
1631775818888,33,Random article-1,200,OK,Thread Group 1-6,text,true,,41592,266,12,12,http://10.240.4.179/api/articles/JJszM3GwAYDs/,33,0,0
1631775818904,28,Issues list,200,OK,Thread Group 1-12,text,true,,910,549,13,13,http://10.240.4.179/api/issues/?ordering=-creation_date,17,0,1
1631775818904,17,Issues list-0,301,Moved Permanently,Thread Group 1-12,text,true,,288,274,13,13,http://10.240.4.179/api/issues?ordering=-creation_date,17,0,1
1631775818921,11,Issues list-1,200,OK,Thread Group 1-12,text,true,,622,275,13,13,http://10.240.4.179/api/issues/?ordering=-creation_date,11,0,0
1631775818925,17,Issues list,200,OK,Thread Group 1-13,text,true,,910,549,13,13,http://10.240.4.179/api/issues/?ordering=-creation_date,7,0,1
1631775818925,7,Issues list-0,301,Moved Permanently,Thread Group 1-13,text,true,,288,274,13,13,http://10.240.4.179/api/issues?ordering=-creation_date,7,0,1
1631775818933,9,Issues list-1,200,OK,Thread Group 1-13,text,true,,622,275,13,13,http://10.240.4.179/api/issues/?ordering=-creation_date,9,0,0
1631775818832,131,Articles's list jdh001,200,OK,Thread Group 1-2,text,true,,224350,264,14,14,http://10.240.4.179/api/articles/?pid=jdh001,125,0,0
1631775818804,163,Issue jdh001,200,OK,Thread Group 1-5,text,true,,750,515,14,14,http://10.240.4.179/api/issues/jdh001/,29,0,0
1631775818804,29,Issue jdh001-0,301,Moved Permanently,Thread Group 1-5,text,true,,271,257,14,14,http://10.240.4.179/api/issues/jdh001,29,0,0
1631775818833,134,Issue jdh001-1,200,OK,Thread Group 1-5,text,true,,479,258,14,14,http://10.240.4.179/api/issues/jdh001/,134,0,0
1631775818805,169,Issues list,200,OK,Thread Group 1-8,text,true,,910,549,15,15,http://10.240.4.179/api/issues/?ordering=-creation_date,28,0,1
1631775818805,28,Issues list-0,301,Moved Permanently,Thread Group 1-8,text,true,,288,274,15,15,http://10.240.4.179/api/issues?ordering=-creation_date,28,0,1
1631775818833,141,Issues list-1,200,OK,Thread Group 1-8,text,true,,622,275,15,15,http://10.240.4.179/api/issues/?ordering=-creation_date,141,0,0
1631775818843,211,Articles's list jdh001,200,OK,Thread Group 1-4,text,true,,224350,264,18,18,http://10.240.4.179/api/articles/?pid=jdh001,203,0,0
1631775818967,110,Articles's list jdh001,200,OK,Thread Group 1-5,text,true,,224350,264,18,18,http://10.240.4.179/api/articles/?pid=jdh001,100,0,0
1631775818974,113,Issue jdh001,200,OK,Thread Group 1-8,text,true,,750,515,19,19,http://10.240.4.179/api/issues/jdh001/,97,0,0
1631775818974,97,Issue jdh001-0,301,Moved Permanently,Thread Group 1-8,text,true,,271,257,19,19,http://10.240.4.179/api/issues/jdh001,97,0,0
1631775819071,16,Issue jdh001-1,200,OK,Thread Group 1-8,text,true,,479,258,19,19,http://10.240.4.179/api/issues/jdh001/,16,0,0
1631775818888,208,Raw github,200,OK,Thread Group 1-3,text,true,,153635,356,19,19,http://10.240.4.179/proxy-githubusercontent/jdh-observer/jdh001-MyifnvNPDgUx/main/taking-the-measure-of-social-democracy-anonymous.ipynb,199,0,0
1631775818974,128,Issues list,200,OK,Thread Group 1-15,text,true,,910,549,18,18,http://10.240.4.179/api/issues/?ordering=-creation_date,97,0,2
1631775818974,97,Issues list-0,301,Moved Permanently,Thread Group 1-15,text,true,,288,274,18,18,http://10.240.4.179/api/issues?ordering=-creation_date,97,0,2
1631775819071,31,Issues list-1,200,OK,Thread Group 1-15,text,true,,622,275,18,18,http://10.240.4.179/api/issues/?ordering=-creation_date,31,0,0
1631775818823,283,Raw github,200,OK,Thread Group 1-1,text,true,,6779257,347,19,19,http://10.240.4.179/proxy-githubusercontent/jdh-observer/jdh001-WBqfZzfi7nHK/main/scripts/Digital_epigraphy_cite2c_biblio.ipynb,195,0,0
1631775819003,106,Issues list,200,OK,Thread Group 1-16,text,true,,910,549,18,18,http://10.240.4.179/api/issues/?ordering=-creation_date,69,0,2
1631775819003,69,Issues list-0,301,Moved Permanently,Thread Group 1-16,text,true,,288,274,18,18,http://10.240.4.179/api/issues?ordering=-creation_date,69,0,2
1631775819072,37,Issues list-1,200,OK,Thread Group 1-16,text,true,,622,275,18,18,http://10.240.4.179/api/issues/?ordering=-creation_date,37,0,0
1631775818879,254,Articles's list jdh001,200,OK,Thread Group 1-7,text,true,,224350,264,19,19,http://10.240.4.179/api/articles/?pid=jdh001,247,0,0
1631775818942,196,Issue jdh001,200,OK,Thread Group 1-13,text,true,,750,515,19,19,http://10.240.4.179/api/issues/jdh001/,3,0,0
1631775818942,3,Issue jdh001-0,301,Moved Permanently,Thread Group 1-13,text,true,,271,257,19,19,http://10.240.4.179/api/issues/jdh001,3,0,0
1631775818945,193,Issue jdh001-1,200,OK,Thread Group 1-13,text,true,,479,258,19,19,http://10.240.4.179/api/issues/jdh001/,193,0,0
1631775818966,198,Random article,200,OK,Thread Group 1-2,text,true,,11947,531,20,20,http://10.240.4.179/api/articles/9HcfToh7EYm8/,3,0,0
1631775818966,3,Random article-0,301,Moved Permanently,Thread Group 1-2,text,true,,279,265,20,20,http://10.240.4.179/api/articles/9HcfToh7EYm8,3,0,0
1631775818969,195,Random article-1,200,OK,Thread Group 1-2,text,true,,11668,266,20,20,http://10.240.4.179/api/articles/9HcfToh7EYm8/,195,0,0
1631775818922,244,Raw github,200,OK,Thread Group 1-6,text,true,,2038008,344,20,20,http://10.240.4.179/proxy-githubusercontent/jdh-observer/jdh001-JJszM3GwAYDs/main/namelesscrowd/The-Nameless-Crowds_V4.ipynb,203,0,0
1631775818850,322,Issues list,200,OK,Thread Group 1-10,text,true,,910,549,19,19,http://10.240.4.179/api/issues/?ordering=-creation_date,197,0,1
1631775818850,197,Issues list-0,301,Moved Permanently,Thread Group 1-10,text,true,,288,274,19,19,http://10.240.4.179/api/issues?ordering=-creation_date,197,0,1
1631775819048,124,Issues list-1,200,OK,Thread Group 1-10,text,true,,622,275,19,19,http://10.240.4.179/api/issues/?ordering=-creation_date,124,0,0
1631775819029,157,Issues list,200,OK,Thread Group 1-17,text,true,,910,549,20,20,http://10.240.4.179/api/issues/?ordering=-creation_date,44,0,1
1631775819029,44,Issues list-0,301,Moved Permanently,Thread Group 1-17,text,true,,288,274,20,20,http://10.240.4.179/api/issues?ordering=-creation_date,44,0,1
1631775819073,113,Issues list-1,200,OK,Thread Group 1-17,text,true,,622,275,20,20,http://10.240.4.179/api/issues/?ordering=-creation_date,113,0,0
1631775819079,125,Random article,200,OK,Thread Group 1-5,text,true,,4331,531,21,21,http://10.240.4.179/api/articles/MyifnvNPDgUx/,30,0,0
1631775819079,30,Random article-0,301,Moved Permanently,Thread Group 1-5,text,true,,279,265,21,21,http://10.240.4.179/api/articles/MyifnvNPDgUx,30,0,0
1631775819109,95,Random article-1,200,OK,Thread Group 1-5,text,true,,4052,266,21,21,http://10.240.4.179/api/articles/MyifnvNPDgUx/,95,0,0
1631775819088,113,Articles's list jdh001,200,OK,Thread Group 1-8,text,true,,224350,264,20,20,http://10.240.4.179/api/articles/?pid=jdh001,106,0,0
1631775818888,319,Issue jdh001,200,OK,Thread Group 1-9,text,true,,750,515,21,21,http://10.240.4.179/api/issues/jdh001/,238,0,0
1631775818888,238,Issue jdh001-0,301,Moved Permanently,Thread Group 1-9,text,true,,271,257,21,21,http://10.240.4.179/api/issues/jdh001,238,0,0
1631775819126,81,Issue jdh001-1,200,OK,Thread Group 1-9,text,true,,479,258,21,21,http://10.240.4.179/api/issues/jdh001/,81,0,0
1631775819205,5,Raw github,200,OK,Thread Group 1-5,text,true,,153631,356,21,21,http://10.240.4.179/proxy-githubusercontent/jdh-observer/jdh001-MyifnvNPDgUx/main/taking-the-measure-of-social-democracy-anonymous.ipynb,1,0,0
1631775818933,283,Issue jdh001,200,OK,Thread Group 1-12,text,true,,750,515,20,20,http://10.240.4.179/api/issues/jdh001/,194,0,0
1631775818933,194,Issue jdh001-0,301,Moved Permanently,Thread Group 1-12,text,true,,271,257,20,20,http://10.240.4.179/api/issues/jdh001,194,0,0
1631775819127,89,Issue jdh001-1,200,OK,Thread Group 1-12,text,true,,479,258,20,20,http://10.240.4.179/api/issues/jdh001/,89,0,0
1631775818901,315,Issue jdh001,200,OK,Thread Group 1-11,text,true,,750,515,20,20,http://10.240.4.179/api/issues/jdh001/,226,0,0
1631775818901,226,Issue jdh001-0,301,Moved Permanently,Thread Group 1-11,text,true,,271,257,20,20,http://10.240.4.179/api/issues/jdh001,226,0,0
1631775819127,89,Issue jdh001-1,200,OK,Thread Group 1-11,text,true,,479,258,20,20,http://10.240.4.179/api/issues/jdh001/,89,0,0
1631775819057,183,Random article,200,OK,Thread Group 1-4,text,true,,35081,531,21,21,http://10.240.4.179/api/articles/WBqfZzfi7nHK/,116,0,0
1631775819057,116,Random article-0,301,Moved Permanently,Thread Group 1-4,text,true,,279,265,21,21,http://10.240.4.179/api/articles/WBqfZzfi7nHK,116,0,0
1631775819173,67,Random article-1,200,OK,Thread Group 1-4,text,true,,34802,266,21,21,http://10.240.4.179/api/articles/WBqfZzfi7nHK/,67,0,0
1631775819109,140,Issue jdh001,200,OK,Thread Group 1-16,text,true,,750,515,21,21,http://10.240.4.179/api/issues/jdh001/,77,0,0
1631775819109,77,Issue jdh001-0,301,Moved Permanently,Thread Group 1-16,text,true,,271,257,21,21,http://10.240.4.179/api/issues/jdh001,77,0,0
1631775819186,63,Issue jdh001-1,200,OK,Thread Group 1-16,text,true,,479,258,21,21,http://10.240.4.179/api/issues/jdh001/,63,0,0
1631775819079,181,Issues list,200,OK,Thread Group 1-19,text,true,,910,549,22,22,http://10.240.4.179/api/issues/?ordering=-creation_date,107,0,2
1631775819079,107,Issues list-0,301,Moved Permanently,Thread Group 1-19,text,true,,288,274,22,22,http://10.240.4.179/api/issues?ordering=-creation_date,107,0,2
1631775819186,74,Issues list-1,200,OK,Thread Group 1-19,text,true,,622,275,22,22,http://10.240.4.179/api/issues/?ordering=-creation_date,74,0,0
1631775818956,343,Issues list,200,OK,Thread Group 1-14,text,true,,910,549,23,23,http://10.240.4.179/api/issues/?ordering=-creation_date,184,0,2
1631775818956,184,Issues list-0,301,Moved Permanently,Thread Group 1-14,text,true,,288,274,23,23,http://10.240.4.179/api/issues?ordering=-creation_date,184,0,2
1631775819140,159,Issues list-1,200,OK,Thread Group 1-14,text,true,,622,275,23,23,http://10.240.4.179/api/issues/?ordering=-creation_date,159,0,0
1631775819138,162,Articles's list jdh001,200,OK,Thread Group 1-13,text,true,,224350,264,23,23,http://10.240.4.179/api/articles/?pid=jdh001,151,0,0
1631775819050,261,Issues list,200,OK,Thread Group 1-18,text,true,,910,549,24,24,http://10.240.4.179/api/issues/?ordering=-creation_date,121,0,1
1631775819050,121,Issues list-0,301,Moved Permanently,Thread Group 1-18,text,true,,288,274,24,24,http://10.240.4.179/api/issues?ordering=-creation_date,121,0,1
1631775819171,140,Issues list-1,200,OK,Thread Group 1-18,text,true,,622,275,24,24,http://10.240.4.179/api/issues/?ordering=-creation_date,140,0,0
1631775819102,215,Issue jdh001,200,OK,Thread Group 1-15,text,true,,750,515,24,24,http://10.240.4.179/api/issues/jdh001/,94,0,0
1631775819102,94,Issue jdh001-0,301,Moved Permanently,Thread Group 1-15,text,true,,271,257,24,24,http://10.240.4.179/api/issues/jdh001,94,0,0
