timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1631775636927,14,Issues list,200,OK,Thread Group 1-1,text,true,,910,549,1,1,http://10.240.4.179/api/issues/?ordering=-creation_date,4,0,2
1631775636927,4,Issues list-0,301,Moved Permanently,Thread Group 1-1,text,true,,288,274,1,1,http://10.240.4.179/api/issues?ordering=-creation_date,4,0,2
1631775636931,10,Issues list-1,200,OK,Thread Group 1-1,text,true,,622,275,1,1,http://10.240.4.179/api/issues/?ordering=-creation_date,10,0,0
1631775636941,10,Issue jdh001,200,OK,Thread Group 1-1,text,true,,750,515,1,1,http://10.240.4.179/api/issues/jdh001/,2,0,0
1631775636941,2,Issue jdh001-0,301,Moved Permanently,Thread Group 1-1,text,true,,271,257,1,1,http://10.240.4.179/api/issues/jdh001,2,0,0
1631775636943,8,Issue jdh001-1,200,OK,Thread Group 1-1,text,true,,479,258,1,1,http://10.240.4.179/api/issues/jdh001/,8,0,0
1631775636981,50,Issues list,200,OK,Thread Group 1-2,text,true,,910,549,2,2,http://10.240.4.179/api/issues/?ordering=-creation_date,39,0,2
1631775636981,39,Issues list-0,301,Moved Permanently,Thread Group 1-2,text,true,,288,274,2,2,http://10.240.4.179/api/issues?ordering=-creation_date,39,0,2
1631775637020,11,Issues list-1,200,OK,Thread Group 1-2,text,true,,622,275,2,2,http://10.240.4.179/api/issues/?ordering=-creation_date,11,0,0
1631775636951,77,Articles's list jdh001,200,OK,Thread Group 1-1,text,true,,224350,264,2,2,http://10.240.4.179/api/articles/?pid=jdh001,69,0,0
1631775637031,13,Issue jdh001,200,OK,Thread Group 1-2,text,true,,750,515,3,3,http://10.240.4.179/api/issues/jdh001/,2,0,0
1631775637031,2,Issue jdh001-0,301,Moved Permanently,Thread Group 1-2,text,true,,271,257,3,3,http://10.240.4.179/api/issues/jdh001,2,0,0
1631775637033,11,Issue jdh001-1,200,OK,Thread Group 1-2,text,true,,479,258,3,3,http://10.240.4.179/api/issues/jdh001/,11,0,0
1631775637032,30,Random article,200,OK,Thread Group 1-1,text,true,,35081,531,3,3,http://10.240.4.179/api/articles/WBqfZzfi7nHK/,2,0,0
1631775637032,2,Random article-0,301,Moved Permanently,Thread Group 1-1,text,true,,279,265,3,3,http://10.240.4.179/api/articles/WBqfZzfi7nHK,2,0,0
